no,id_site,id_request,http_request,method,easylist,privacylist,postData,initiator_url,initiator_type,initiator_function,is_st_party,encoding_form,leakage_method,pii_type,st_domain,thrd_domain,referer,authorization,cookies,referer_extra,cookies_extra
2220,4572,235189.1013,https://widget.us.criteo.com/event?a=%5Ban%253Dweb-hotel-priceline.com%2526cn%253Dus%2526ln%253Den%2Can%253Dcom.priceline.app.web%2526cn%253Dus%2526ln%253Den%5D&v=5.16.1&p0=e%3Dce%26m%3D%255B895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%255D%26h%3Dsha256&p1=e%3Dce%26m%3D%255B%255D%26h%3Dmd5&p2=e%3Dexd%26site_type%3Dd%26ui_refid%3DDTDIRECT%26ui_mktg_rtg_test%3D%26cguid%3D899d37a57e70e9fd131c282f4dd7a9c6&p3=e%3Dvh&p4=e%3Ddis&adce=1&bundle=fjTZM19PNTlmaXUyVUsxVVVNZElJTmtCMVo3T2h1ZDhIYmg4ck9scXVUSGhGMndSVE5yNnQyak9YTDh4b2d3ZlJyaTd5dWIlMkY2dTY2V2RnSG5oSCUyRldtc0VnbGdyVU9qa2YxOHpWYk9qUHdzb1g5NyUyRmlTaGZpZ240T1czNGxubkxJREZyTUE4SGlncU12Tjg3N1h5UCUyQjVLa1psZyUzRCUzRA&tld=priceline.com&dy=1&fu=https%253A%252F%252Fwww.priceline.com%252F&ceid=b7de72f4-9cd8-4deb-be1d-ba8abad30873&dtycbr=72658,GET,False,True,,https://www.priceline.com/,parser,,False,SHA256,URI,EMAIL,priceline.com,criteo.com,https://www.priceline.com/,,,https://www.priceline.com/,uid=91883605-ccec-46ae-a36a-e26ada8c226c
2244,5435,227066.173,https://ct.pinterest.com/user/?tid=2613616968842&pd=%7B%22em%22%3A%22895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%22%2C%22pin_unauth%22%3A%22dWlkPVltTmxaR1JqTVdNdE1qYzBOeTAwTnpneUxXRmhOekV0WXpJMU1tUXhaRGMyWVdJMQ%22%7D&cb=1686077882145&dep=2%2CPAGE_LOAD,GET,False,True,,https://s.pinimg.com/ct/lib/main.14eb2ef4.js,script,l.yt,False,SHA256,URI,EMAIL,smore.com,pinterest.com,https://www.smore.com/,,,https://www.smore.com/,_pinterest_ct_ua='TWc9PSZkRmMydVZmQm9oR2dVT3VDT21QM2pYaFVvZ3RVVG92Q2hIQlc3SzJmNHl0UklJN2QvRi9CSmkvYitnLzMvbHRya2hJSU52aUdJTnpDY0gwUVpIdjBXUHoxalRiZ2tvTC9UUmhYMEdlSGp1bz0mZjl0Mk9IME9jYUhiTDNxRXJHTGRpTkg0cnhzPQ=='
2245,5435,227066.176,https://ct.pinterest.com/v3/?tid=2613616968842&pd=%7B%22em%22%3A%22895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%22%2C%22pin_unauth%22%3A%22dWlkPVltTmxaR1JqTVdNdE1qYzBOeTAwTnpneUxXRmhOekV0WXpJMU1tUXhaRGMyWVdJMQ%22%7D&event=init&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.smore.com%2Fapp%2Fwelcome%22%2C%22ref%22%3A%22https%3A%2F%2Faccounts.google.com%2F%22%2C%22if%22%3Afalse%2C%22sh%22%3A1080%2C%22sw%22%3A1920%2C%22mh%22%3A%2214eb2ef4%22%2C%22is_eu%22%3Afalse%2C%22epikDataSource%22%3Anull%2C%22derivedEpikDataSource%22%3Anull%2C%22unauthIdDataSource%22%3A%22fpc%22%2C%22architecture%22%3A%22x86%22%2C%22bitness%22%3A%2264%22%2C%22brands%22%3A%5B%7B%22brand%22%3A%22Not.A%2FBrand%22%2C%22version%22%3A%228%22%7D%2C%7B%22brand%22%3A%22Chromium%22%2C%22version%22%3A%22114%22%7D%2C%7B%22brand%22%3A%22Google%20Chrome%22%2C%22version%22%3A%22114%22%7D%5D%2C%22mobile%22%3Afalse%2C%22model%22%3A%22%22%2C%22platform%22%3A%22Linux%22%2C%22platformVersion%22%3A%225.15.0%22%2C%22uaFullVersion%22%3A%22114.0.5735.106%22%2C%22ecm_enabled%22%3Afalse%7D&cb=1686077882157,GET,False,True,,https://www.smore.com/app/welcome,parser,,False,SHA256,URI,EMAIL,smore.com,pinterest.com,https://www.smore.com/,,,https://www.smore.com/,_pinterest_ct_ua='TWc9PSZkRmMydVZmQm9oR2dVT3VDT21QM2pYaFVvZ3RVVG92Q2hIQlc3SzJmNHl0UklJN2QvRi9CSmkvYitnLzMvbHRya2hJSU52aUdJTnpDY0gwUVpIdjBXUHoxalRiZ2tvTC9UUmhYMEdlSGp1bz0mZjl0Mk9IME9jYUhiTDNxRXJHTGRpTkg0cnhzPQ=='
2248,5435,227066.193,https://ct.pinterest.com/v3/?event=signup&tid=2613616968842&cb=1686077882856&dep=5%2CEVENT_TAGS_ABSENT&pd=%7B%22em%22%3A%22895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%22%2C%22pin_unauth%22%3A%22dWlkPVltTmxaR1JqTVdNdE1qYzBOeTAwTnpneUxXRmhOekV0WXpJMU1tUXhaRGMyWVdJMQ%22%7D&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.smore.com%2Fapp%2Fwelcome%22%2C%22ref%22%3A%22https%3A%2F%2Faccounts.google.com%2F%22%2C%22if%22%3Afalse%2C%22sh%22%3A1080%2C%22sw%22%3A1920%2C%22mh%22%3A%2214eb2ef4%22%2C%22is_eu%22%3Afalse%2C%22epikDataSource%22%3Anull%2C%22derivedEpikDataSource%22%3Anull%2C%22unauthIdDataSource%22%3A%22fpc%22%2C%22architecture%22%3A%22x86%22%2C%22bitness%22%3A%2264%22%2C%22brands%22%3A%5B%7B%22brand%22%3A%22Not.A%2FBrand%22%2C%22version%22%3A%228%22%7D%2C%7B%22brand%22%3A%22Chromium%22%2C%22version%22%3A%22114%22%7D%2C%7B%22brand%22%3A%22Google%20Chrome%22%2C%22version%22%3A%22114%22%7D%5D%2C%22mobile%22%3Afalse%2C%22model%22%3A%22%22%2C%22platform%22%3A%22Linux%22%2C%22platformVersion%22%3A%225.15.0%22%2C%22uaFullVersion%22%3A%22114.0.5735.106%22%2C%22ecm_enabled%22%3Afalse%7D,GET,False,True,,https://www.smore.com/app/welcome,parser,,False,SHA256,URI,EMAIL,smore.com,pinterest.com,https://www.smore.com/,,,https://www.smore.com/,_pinterest_ct_ua='TWc9PSZkRmMydVZmQm9oR2dVT3VDT21QM2pYaFVvZ3RVVG92Q2hIQlc3SzJmNHl0UklJN2QvRi9CSmkvYitnLzMvbHRya2hJSU52aUdJTnpDY0gwUVpIdjBXUHoxalRiZ2tvTC9UUmhYMEdlSGp1bz0mZjl0Mk9IME9jYUhiTDNxRXJHTGRpTkg0cnhzPQ=='
2249,5435,227066.194,https://ct.pinterest.com/v3/?event=pagevisit&ed=%7B%22event%22%3A%22after_signup%22%7D&tid=2613616968842&cb=1686077882858&dep=5%2CEVENT_TAGS_ABSENT&pd=%7B%22em%22%3A%22895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%22%2C%22pin_unauth%22%3A%22dWlkPVltTmxaR1JqTVdNdE1qYzBOeTAwTnpneUxXRmhOekV0WXpJMU1tUXhaRGMyWVdJMQ%22%7D&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.smore.com%2Fapp%2Fwelcome%22%2C%22ref%22%3A%22https%3A%2F%2Faccounts.google.com%2F%22%2C%22if%22%3Afalse%2C%22sh%22%3A1080%2C%22sw%22%3A1920%2C%22mh%22%3A%2214eb2ef4%22%2C%22is_eu%22%3Afalse%2C%22epikDataSource%22%3Anull%2C%22derivedEpikDataSource%22%3Anull%2C%22unauthIdDataSource%22%3A%22fpc%22%2C%22architecture%22%3A%22x86%22%2C%22bitness%22%3A%2264%22%2C%22brands%22%3A%5B%7B%22brand%22%3A%22Not.A%2FBrand%22%2C%22version%22%3A%228%22%7D%2C%7B%22brand%22%3A%22Chromium%22%2C%22version%22%3A%22114%22%7D%2C%7B%22brand%22%3A%22Google%20Chrome%22%2C%22version%22%3A%22114%22%7D%5D%2C%22mobile%22%3Afalse%2C%22model%22%3A%22%22%2C%22platform%22%3A%22Linux%22%2C%22platformVersion%22%3A%225.15.0%22%2C%22uaFullVersion%22%3A%22114.0.5735.106%22%2C%22ecm_enabled%22%3Afalse%7D,GET,False,True,,https://www.smore.com/app/welcome,parser,,False,SHA256,URI,EMAIL,smore.com,pinterest.com,https://www.smore.com/,,,https://www.smore.com/,_pinterest_ct_ua='TWc9PSZkRmMydVZmQm9oR2dVT3VDT21QM2pYaFVvZ3RVVG92Q2hIQlc3SzJmNHl0UklJN2QvRi9CSmkvYitnLzMvbHRya2hJSU52aUdJTnpDY0gwUVpIdjBXUHoxalRiZ2tvTC9UUmhYMEdlSGp1bz0mZjl0Mk9IME9jYUhiTDNxRXJHTGRpTkg0cnhzPQ=='
2252,5435,227066.420,https://ct.pinterest.com/user/?tid=2613616968842&pd=%7B%22em%22%3A%22895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%22%2C%22pin_unauth%22%3A%22dWlkPVltTmxaR1JqTVdNdE1qYzBOeTAwTnpneUxXRmhOekV0WXpJMU1tUXhaRGMyWVdJMQ%22%7D&cb=1686077906233&dep=2%2CPAGE_LOAD,GET,False,True,,https://s.pinimg.com/ct/lib/main.14eb2ef4.js,script,l.yt,False,SHA256,URI,EMAIL,smore.com,pinterest.com,https://www.smore.com/,,,https://www.smore.com/,_pinterest_ct_ua='TWc9PSZYME8zZCtXUlJMUFFXakZZUkNCQ1BuSHBRb2U0a1Riamh0c1E5eXNTNmVzMkt3WExyUDVaVTBNQ3c1bzkzRjA0VkpEb2RsOWZtK2hJNk8wa0tkWFB4RG9lbHhKNktPRk10N2hCNnMvU3lCQT0mdElFUXZwbUZ5anVtK21LRjdQSzFuTzRuM2hrPQ=='
2253,5435,227066.421,https://ct.pinterest.com/v3/?tid=2613616968842&pd=%7B%22em%22%3A%22895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%22%2C%22pin_unauth%22%3A%22dWlkPVltTmxaR1JqTVdNdE1qYzBOeTAwTnpneUxXRmhOekV0WXpJMU1tUXhaRGMyWVdJMQ%22%2C%22derived_epik%22%3A%22dj0yJnU9Q0piMm1UUmxNcDlQSVJMdUZOdTZpaDBpclJoQlNFd1Qmbj10dU9LOXFlcV81aHlTaXRXWjZTanBBJm09NCZ0PUFBQUFBR1JfZ2JvJnJtPTQmcnQ9QUFBQUFHUl9nYm8mc3A9Mg%22%7D&event=init&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.smore.com%2Fapp%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A1080%2C%22sw%22%3A1920%2C%22mh%22%3A%2214eb2ef4%22%2C%22is_eu%22%3Afalse%2C%22epikDataSource%22%3Anull%2C%22derivedEpikDataSource%22%3A%22fpc_ls%22%2C%22unauthIdDataSource%22%3A%22fpc_ls%22%2C%22architecture%22%3A%22x86%22%2C%22bitness%22%3A%2264%22%2C%22brands%22%3A%5B%7B%22brand%22%3A%22Not.A%2FBrand%22%2C%22version%22%3A%228%22%7D%2C%7B%22brand%22%3A%22Chromium%22%2C%22version%22%3A%22114%22%7D%2C%7B%22brand%22%3A%22Google%20Chrome%22%2C%22version%22%3A%22114%22%7D%5D%2C%22mobile%22%3Afalse%2C%22model%22%3A%22%22%2C%22platform%22%3A%22Linux%22%2C%22platformVersion%22%3A%225.15.0%22%2C%22uaFullVersion%22%3A%22114.0.5735.106%22%2C%22ecm_enabled%22%3Afalse%7D&cb=1686077906238,GET,False,True,,https://www.smore.com/app,parser,,False,SHA256,URI,EMAIL,smore.com,pinterest.com,https://www.smore.com/,,,https://www.smore.com/,_pinterest_ct_ua='TWc9PSZYME8zZCtXUlJMUFFXakZZUkNCQ1BuSHBRb2U0a1Riamh0c1E5eXNTNmVzMkt3WExyUDVaVTBNQ3c1bzkzRjA0VkpEb2RsOWZtK2hJNk8wa0tkWFB4RG9lbHhKNktPRk10N2hCNnMvU3lCQT0mdElFUXZwbUZ5anVtK21LRjdQSzFuTzRuM2hrPQ=='
2256,5559,258952.627,https://api.rlcdn.com/api/identity/envelope?pid=1263&it=4&iv=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451&it=4&iv=09b39b142c816541732e8f749542a72d54e02101&it=4&iv=99a25b3072372f68b7f3f62ec620ac77,GET,False,True,,https://ats.rlcdn.com/ats.js,script,anonymous,False,SHA256,URI,EMAIL,dailycaller.com,rlcdn.com,https://dailycaller.com/,,,https://dailycaller.com/,
2258,5559,258952.980,https://api.rlcdn.com/api/identity/envelope?pid=1263&it=4&iv=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451&it=4&iv=09b39b142c816541732e8f749542a72d54e02101&it=4&iv=99a25b3072372f68b7f3f62ec620ac77,GET,False,True,,https://ats.rlcdn.com/ats.js,script,anonymous,False,SHA256,URI,EMAIL,dailycaller.com,rlcdn.com,https://dailycaller.com/,,,https://dailycaller.com/,
2260,6098,85642.861,https://pippio.com/api/sync?pid=711024&it=4&iv=99a25b3072372f68b7f3f62ec620ac77&it=4&iv=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451&it=4&iv=09b39b142c816541732e8f749542a72d54e02101,GET,False,True,,https://ats.rlcdn.com/ats.js,script,anonymous,False,SHA256,URI,EMAIL,gumtree.com,pippio.com,https://my.gumtree.com/manage/ads,,,https://my.gumtree.com/manage/ads,
2261,6098,85642.862,https://api.rlcdn.com/api/identity/envelope?pid=13291&it=4&iv=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451&it=4&iv=09b39b142c816541732e8f749542a72d54e02101&it=4&iv=99a25b3072372f68b7f3f62ec620ac77,GET,False,True,,https://ats.rlcdn.com/ats.js,script,anonymous,False,SHA256,URI,EMAIL,gumtree.com,rlcdn.com,https://my.gumtree.com/manage/ads,,,https://my.gumtree.com/manage/ads,
2262,6098,85642.1098,https://pippio.com/api/sync?pid=711024&it=4&iv=99a25b3072372f68b7f3f62ec620ac77&it=4&iv=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451&it=4&iv=09b39b142c816541732e8f749542a72d54e02101,GET,False,True,,https://ats.rlcdn.com/ats.js,script,anonymous,False,SHA256,URI,EMAIL,gumtree.com,pippio.com,https://www.gumtree.com/,,,https://www.gumtree.com/,
2263,6098,85642.1099,https://api.rlcdn.com/api/identity/envelope?pid=13291&it=4&iv=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451&it=4&iv=09b39b142c816541732e8f749542a72d54e02101&it=4&iv=99a25b3072372f68b7f3f62ec620ac77,GET,False,True,,https://ats.rlcdn.com/ats.js,script,anonymous,False,SHA256,URI,EMAIL,gumtree.com,rlcdn.com,https://www.gumtree.com/,,,https://www.gumtree.com/,
2264,6193,96220.325,https://api.rlcdn.com/api/identity/envelope?pid=13361&it=4&iv=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451&it=4&iv=09b39b142c816541732e8f749542a72d54e02101&it=4&iv=99a25b3072372f68b7f3f62ec620ac77,GET,False,True,,https://www.food.com/_app/immutable/entry/start.b6ab3278.js,script,window.fetch,False,SHA256,URI,EMAIL,food.com,rlcdn.com,https://www.food.com/,,,https://www.food.com/,
2269,6399,356214.1900,https://proc.ad.cpe.dotomi.com/cvx/client/sync/publink?deh=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451&mpn=Prebid.js&mpv=7.50.0&gdpr=0&gdpr_consent=undefined&sid=204200&apikey=0fb626f8-56f2-4c44-956f-f0c14648d6b4&us_privacy=1---,GET,True,False,,https://micro.rubiconproject.com/prebid/dynamic/22864.js?section=home&loggedIn=yes&skin_width=yes,script,anonymous,False,SHA256,URI,EMAIL,sporcle.com,dotomi.com,https://www.sporcle.com/,,,https://www.sporcle.com/,DotomiUser=721107077587761099$3$318434656$$1
2276,6750,463383.955,https://traid.jixie.io/api/ugen?mh=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451,GET,False,True,,https://scripts.jixie.media/jxpublisher_3_1.min.js,script,anonymous,False,SHA256,URI,EMAIL,tribunnews.com,jixie.io,https://account.tribunnews.com/,,,https://account.tribunnews.com/,jxuuid=57a97d60-051d-11ee-836b-0922ba97b778; jxuuids=1686133000-57a97d60-051d-11ee-836b-0922ba97b778~1686133407
2277,6909,493883.3051,https://api.rlcdn.com/api/identity/v2/envelope?pid=13728&it=4&iv=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451&it=4&iv=09b39b142c816541732e8f749542a72d54e02101&it=4&iv=99a25b3072372f68b7f3f62ec620ac77,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/eafec4bb-1815-4875-8f9b-ed86bd906938/ats.js,script,ie,False,SHA256,URI,EMAIL,elperiodico.com,rlcdn.com,https://www.elperiodico.com/es/,,,https://www.elperiodico.com/es/,
2278,6909,493883.3054,https://api.rlcdn.com/api/identity/v2/envelope?pid=13728&it=4&iv=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451&it=4&iv=09b39b142c816541732e8f749542a72d54e02101&it=4&iv=99a25b3072372f68b7f3f62ec620ac77,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/eafec4bb-1815-4875-8f9b-ed86bd906938/ats.js,script,ie,False,SHA256,URI,EMAIL,elperiodico.com,rlcdn.com,https://www.elperiodico.com/es/,,,https://www.elperiodico.com/es/,
2279,6909,493883.4154,https://api.rlcdn.com/api/identity/v2/envelope?pid=13728&it=4&iv=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451&it=4&iv=09b39b142c816541732e8f749542a72d54e02101&it=4&iv=99a25b3072372f68b7f3f62ec620ac77,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/eafec4bb-1815-4875-8f9b-ed86bd906938/ats.js,script,ie,False,SHA256,URI,EMAIL,elperiodico.com,rlcdn.com,https://www.elperiodico.com/es/,,,https://www.elperiodico.com/es/,
2280,6978,517791.516,https://api.rlcdn.com/api/identity/v2/envelope?pid=13562&it=4&iv=895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451,GET,False,True,,https://client.rum.us-east-1.amazonaws.com/1.13.6/cwr.js,script,o.fetch,False,SHA256,URI,EMAIL,zoopla.co.uk,rlcdn.com,https://www.zoopla.co.uk/,,,https://www.zoopla.co.uk/,
2281,7089,438376.392,https://sslwidget.criteo.com/event?a=66875&v=5.16.1&p0=e%3Dce%26m%3D%255B895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%255D%26h%3Dsha256&p1=e%3Dexd%26site_type%3Dd%26rvi%3D2f53886a39974747a15ceef468033607%26ui_lang%3Den-US%26ui_siteid%3D1&p2=e%3Dvh%26ui_x_segment%3D1%26pi%3DviewHome&p3=e%3Ddis&adce=1&bundle=3Pj9s19WaGNpYWhOOFh3UFEyYjdKd0hlaERqU0ZvbVJCZ1ZmSTNrVnNXS1NNRzBCZ0JuTFJONW4wazBRYUU3S1FPZ0xaaDQ3cUFSYXFPV2JaS1NTc2lMNzdQS2JiR3AyMTBuJTJCVGhoJTJGUTVxWSUyQlNoQ1p4Y1FjMXJqOXhQdUc5eU8wVTdadCUyQmRXM0R1WUx1MGc1Y1ZiUG1CTjJhZyUzRCUzRA&tld=loopnet.com&dy=1&fu=https%253A%252F%252Fwww.loopnet.com%252F&pu=https%253A%252F%252Fwww.loopnet.com%252F&ceid=a4346dc1-8343-4e60-b1b9-be20d45e9660&dtycbr=30749,GET,False,True,,https://dynamic.criteo.com/js/ld/ld.js?a=66875,script,T,False,SHA256,URI,EMAIL,loopnet.com,criteo.com,https://www.loopnet.com/,,,https://www.loopnet.com/,uid=1ab52054-ab27-4b85-b390-d86f0a48b5cc
2282,7089,438376.392,https://sslwidget.criteo.com/event?a=66875&v=5.16.1&p0=e%3Dce%26m%3D%255B895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%255D%26h%3Dsha256&p1=e%3Dexd%26site_type%3Dd%26rvi%3D2f53886a39974747a15ceef468033607%26ui_lang%3Den-US%26ui_siteid%3D1&p2=e%3Dvh%26ui_x_segment%3D1%26pi%3DviewHome&p3=e%3Ddis&adce=1&bundle=3Pj9s19WaGNpYWhOOFh3UFEyYjdKd0hlaERqU0ZvbVJCZ1ZmSTNrVnNXS1NNRzBCZ0JuTFJONW4wazBRYUU3S1FPZ0xaaDQ3cUFSYXFPV2JaS1NTc2lMNzdQS2JiR3AyMTBuJTJCVGhoJTJGUTVxWSUyQlNoQ1p4Y1FjMXJqOXhQdUc5eU8wVTdadCUyQmRXM0R1WUx1MGc1Y1ZiUG1CTjJhZyUzRCUzRA&tld=loopnet.com&dy=1&fu=https%253A%252F%252Fwww.loopnet.com%252F&pu=https%253A%252F%252Fwww.loopnet.com%252F&ceid=a4346dc1-8343-4e60-b1b9-be20d45e9660&dtycbr=30749,GET,False,True,,https://dynamic.criteo.com/js/ld/ld.js?a=66875,script,T,False,SHA256,URI,EMAIL,loopnet.com,criteo.com,https://www.loopnet.com/,,,https://www.loopnet.com/,uid=1ab52054-ab27-4b85-b390-d86f0a48b5cc
2283,7089,438376.392,https://widget.us.criteo.com/event?a=66875&v=5.16.1&p0=e%3Dce%26m%3D%255B895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%255D%26h%3Dsha256&p1=e%3Dexd%26site_type%3Dd%26rvi%3D2f53886a39974747a15ceef468033607%26ui_lang%3Den-US%26ui_siteid%3D1&p2=e%3Dvh%26ui_x_segment%3D1%26pi%3DviewHome&p3=e%3Ddis&adce=1&bundle=3Pj9s19WaGNpYWhOOFh3UFEyYjdKd0hlaERqU0ZvbVJCZ1ZmSTNrVnNXS1NNRzBCZ0JuTFJONW4wazBRYUU3S1FPZ0xaaDQ3cUFSYXFPV2JaS1NTc2lMNzdQS2JiR3AyMTBuJTJCVGhoJTJGUTVxWSUyQlNoQ1p4Y1FjMXJqOXhQdUc5eU8wVTdadCUyQmRXM0R1WUx1MGc1Y1ZiUG1CTjJhZyUzRCUzRA&tld=loopnet.com&dy=1&fu=https%253A%252F%252Fwww.loopnet.com%252F&pu=https%253A%252F%252Fwww.loopnet.com%252F&ceid=a4346dc1-8343-4e60-b1b9-be20d45e9660&dtycbr=30749,GET,False,True,,,other,,False,SHA256,URI,EMAIL,loopnet.com,criteo.com,https://www.loopnet.com/,,,https://www.loopnet.com/,uid=1ab52054-ab27-4b85-b390-d86f0a48b5cc
2284,7089,438376.392,https://widget.us.criteo.com/event?a=66875&v=5.16.1&p0=e%3Dce%26m%3D%255B895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%255D%26h%3Dsha256&p1=e%3Dexd%26site_type%3Dd%26rvi%3D2f53886a39974747a15ceef468033607%26ui_lang%3Den-US%26ui_siteid%3D1&p2=e%3Dvh%26ui_x_segment%3D1%26pi%3DviewHome&p3=e%3Ddis&adce=1&bundle=3Pj9s19WaGNpYWhOOFh3UFEyYjdKd0hlaERqU0ZvbVJCZ1ZmSTNrVnNXS1NNRzBCZ0JuTFJONW4wazBRYUU3S1FPZ0xaaDQ3cUFSYXFPV2JaS1NTc2lMNzdQS2JiR3AyMTBuJTJCVGhoJTJGUTVxWSUyQlNoQ1p4Y1FjMXJqOXhQdUc5eU8wVTdadCUyQmRXM0R1WUx1MGc1Y1ZiUG1CTjJhZyUzRCUzRA&tld=loopnet.com&dy=1&fu=https%253A%252F%252Fwww.loopnet.com%252F&pu=https%253A%252F%252Fwww.loopnet.com%252F&ceid=a4346dc1-8343-4e60-b1b9-be20d45e9660&dtycbr=30749,GET,False,True,,,other,,False,SHA256,URI,EMAIL,loopnet.com,criteo.com,https://www.loopnet.com/,,,https://www.loopnet.com/,uid=1ab52054-ab27-4b85-b390-d86f0a48b5cc
2285,7089,438376.605,https://sslwidget.criteo.com/event?a=66875&v=5.16.1&p0=e%3Dce%26m%3D%255B895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%255D%26h%3Dsha256&p1=e%3Dexd%26site_type%3Dd%26rvi%3D2f53886a39974747a15ceef468033607%26ui_lang%3Den-US%26ui_siteid%3D1&p2=e%3Dvh%26ui_x_segment%3D1%26pi%3DviewHome&p3=e%3Ddis&adce=1&bundle=pXII2V9WaGNpYWhOOFh3UFEyYjdKd0hlaER2N3RpMUIlMkYlMkJYcHN5NTJMbXUlMkJxY0FjRVBnNkhRSUNHT2ZaRHRRWWozS0J6enRJSE44Y2ZTNyUyQkJQJTJCTVYlMkZodVpBMDZaJTJGSlJDN1ExUiUyRnRxeFZlU3pGbUZhclVXOTlpU2lPMUpWcEFaZ21wQzlrcGhOUDR6OExDRGlJbFg4SUFkb1R3JTNEJTNE&tld=loopnet.com&dy=1&fu=https%253A%252F%252Fwww.loopnet.com%252F&ceid=99bbe49c-5633-4d3d-9755-26f7bda1477a&dtycbr=55556,GET,False,True,,https://dynamic.criteo.com/js/ld/ld.js?a=66875,script,T,False,SHA256,URI,EMAIL,loopnet.com,criteo.com,https://www.loopnet.com/,,,https://www.loopnet.com/,uid=1ab52054-ab27-4b85-b390-d86f0a48b5cc
2286,7089,438376.605,https://sslwidget.criteo.com/event?a=66875&v=5.16.1&p0=e%3Dce%26m%3D%255B895422b4f0a2f32f8d325e904d639ab98b244790d88dedcc5d7d1f88ee7cc451%255D%26h%3Dsha256&p1=e%3Dexd%26site_type%3Dd%26rvi%3D2f53886a39974747a15ceef468033607%26ui_lang%3Den-US%26ui_siteid%3D1&p2=e%3Dvh%26ui_x_segment%3D1%26pi%3DviewHome&p3=e%3Ddis&adce=1&bundle=pXII2V9WaGNpYWhOOFh3UFEyYjdKd0hlaER2N3RpMUIlMkYlMkJYcHN5NTJMbXUlMkJxY0FjRVBnNkhRSUNHT2ZaRHRRWWozS0J6enRJSE44Y2ZTNyUyQkJQJTJCTVYlMkZodVpBMDZaJTJGSlJDN1ExUiUyRnRxeFZlU3pGbUZhclVXOTlpU2lPMUpWcEFaZ21wQzlrcGhOUDR6OExDRGlJbFg4SUFkb1R3JTNEJTNE&tld=loopnet.com&dy=1&fu=https%253A%252F%252Fwww.loopnet.com%252F&ceid=99bbe49c-5633-4d3d-9755-26f7bda1477a&dtycbr=55556,GET,False,True,,https://dynamic.criteo.com/js/ld/ld.js?a=66875,script,T,False,SHA256,URI,EMAIL,loopnet.com,criteo.com,https://www.loopnet.com/,,,https://www.loopnet.com/,uid=1ab52054-ab27-4b85-b390-d86f0a48b5cc
