no,id_site,id_request,http_request,method,easylist,privacylist,postData,initiator_url,initiator_type,initiator_function,is_st_party,encoding_form,leakage_method,pii_type,st_domain,thrd_domain,referer,authorization,cookies,referer_extra,cookies_extra
29,2357,249224.681,https://api.feedier.com/v1/widget/engager-v2?api_key=AJGiIsej46ZjYUM2e99rE3XGgCmwH927&carrier_id=26990&no_header=true&user_id=80195166&email=hattori.mina%40proton.me&country=JP&locale=en,GET,False,False,,https://webst.depositphotos.com/_js/chunk.src_vue_services_sentry_sentry-client-backbone_ts.js?a1de1d5d8cf28a97e81a,script,anonymous,False,PLAINTEXT,URI,EMAIL,depositphotos.com,feedier.com,https://depositphotos.com/,,,https://depositphotos.com/,
30,2357,82F2FC5B2A5F01ED6656A58CEDAD6E22,https://api.feedier.com/v1/widget/engager-v2?api_key=AJGiIsej46ZjYUM2e99rE3XGgCmwH927&carrier_id=26990&no_header=true&user_id=80195166&email=hattori.mina%40proton.me&country=JP&locale=en,OPTIONS,False,False,,https://api.feedier.com/v1/widget/engager-v2?api_key=AJGiIsej46ZjYUM2e99rE3XGgCmwH927&carrier_id=26990&no_header=true&user_id=80195166&email=hattori.mina%40proton.me&country=JP&locale=en,preflight,,False,PLAINTEXT,URI,EMAIL,depositphotos.com,feedier.com,,,,https://depositphotos.com/,
31,4050,44877.310,https://nova.collect.igodigital.com/c2/10948010/track_page_view?payload=%7B%22title%22%3A%22Apartments.com%3A%20Apartments%20and%20Homes%20for%20Rent%22%2C%22url%22%3A%22https%3A%2F%2Fwww.apartments.com%2F%22%2C%22referrer%22%3A%22%22%2C%22user_info%22%3A%7B%22email%22%3A%22hattori.mina%40proton.me%22%7D%7D,GET,False,True,,,other,,False,PLAINTEXT,URI,EMAIL,apartments.com,igodigital.com,https://www.apartments.com/,,,https://www.apartments.com/,igodigitaltc2=ddd0a694-0909-11ee-b5e6-8e07851cea5b; igodigitalst_10948010=ddd0af04-0909-11ee-b5e6-8e07851cea5b; igodigitalstdomain=29180
32,4050,44877.389,https://nova.collect.igodigital.com/c2/10948010/track_page_view?payload=%7B%22title%22%3A%22Apartments.com%3A%20Apartments%20and%20Homes%20for%20Rent%22%2C%22url%22%3A%22https%3A%2F%2Fwww.apartments.com%2F%22%2C%22referrer%22%3A%22%22%2C%22user_info%22%3A%7B%22email%22%3A%22hattori.mina%40proton.me%22%7D%7D,GET,False,True,,https://10948010.collect.igodigital.com/collect.js,script,sendDataWithImage,False,PLAINTEXT,URI,EMAIL,apartments.com,igodigital.com,https://www.apartments.com/,,,https://www.apartments.com/,igodigitaltc2=ddd0a694-0909-11ee-b5e6-8e07851cea5b; igodigitalst_10948010=ddd0af04-0909-11ee-b5e6-8e07851cea5b; igodigitalstdomain=29180
33,4050,44877.404,https://sslwidget.criteo.com/event?a=%5B27501%2C70198%5D&v=5.16.1&p0=e%3Dce%26m%3D%255Bhattori.mina%252540proton.me%255D&p1=e%3Dexd%26site_type%3Dd&p2=e%3Dvh&p3=e%3Ddis&adce=1&bundle=H9v0519FaERaY0J3NTdva09hYlVuS0czR2l4bVlCOEpDbWpsYWdMWlY3T3o2ViUyRlgydHhZUW4xbWtMJTJGNk9CN25RUWVjVkNsV3VJQnh6NU5tWFFkVEc0anZrTE1vVEpIeXhibUlRT1M0SFRGWHp0MnVnQ0VRS2dGb1FPMEMlMkJxJTJGcUJ6a1ZLMlQyWms4S0U1Q00yZEE1JTJCJTJCYXZuU0ElM0QlM0Q&tld=apartments.com&dy=1&fu=https%253A%252F%252Fwww.apartments.com%252F&ceid=73d48bec-b62c-4e82-8572-3f79992be180&dtycbr=30757,GET,False,True,,https://dynamic.criteo.com/js/ld/ld.js?a=27501,script,T,False,PLAINTEXT,URI,EMAIL,apartments.com,criteo.com,https://www.apartments.com/,,,https://www.apartments.com/,uid=eb3348ac-3397-431e-b92f-932f2c90d8cf
34,4050,44877.404,https://sslwidget.criteo.com/event?a=%5B27501%2C70198%5D&v=5.16.1&p0=e%3Dce%26m%3D%255Bhattori.mina%252540proton.me%255D&p1=e%3Dexd%26site_type%3Dd&p2=e%3Dvh&p3=e%3Ddis&adce=1&bundle=H9v0519FaERaY0J3NTdva09hYlVuS0czR2l4bVlCOEpDbWpsYWdMWlY3T3o2ViUyRlgydHhZUW4xbWtMJTJGNk9CN25RUWVjVkNsV3VJQnh6NU5tWFFkVEc0anZrTE1vVEpIeXhibUlRT1M0SFRGWHp0MnVnQ0VRS2dGb1FPMEMlMkJxJTJGcUJ6a1ZLMlQyWms4S0U1Q00yZEE1JTJCJTJCYXZuU0ElM0QlM0Q&tld=apartments.com&dy=1&fu=https%253A%252F%252Fwww.apartments.com%252F&ceid=73d48bec-b62c-4e82-8572-3f79992be180&dtycbr=30757,GET,False,True,,https://dynamic.criteo.com/js/ld/ld.js?a=27501,script,T,False,PLAINTEXT,URI,EMAIL,apartments.com,criteo.com,https://www.apartments.com/,,,https://www.apartments.com/,uid=eb3348ac-3397-431e-b92f-932f2c90d8cf
35,4050,44877.404,https://widget.us.criteo.com/event?a=%5B27501%2C70198%5D&v=5.16.1&p0=e%3Dce%26m%3D%255Bhattori.mina%252540proton.me%255D&p1=e%3Dexd%26site_type%3Dd&p2=e%3Dvh&p3=e%3Ddis&adce=1&bundle=H9v0519FaERaY0J3NTdva09hYlVuS0czR2l4bVlCOEpDbWpsYWdMWlY3T3o2ViUyRlgydHhZUW4xbWtMJTJGNk9CN25RUWVjVkNsV3VJQnh6NU5tWFFkVEc0anZrTE1vVEpIeXhibUlRT1M0SFRGWHp0MnVnQ0VRS2dGb1FPMEMlMkJxJTJGcUJ6a1ZLMlQyWms4S0U1Q00yZEE1JTJCJTJCYXZuU0ElM0QlM0Q&tld=apartments.com&dy=1&fu=https%253A%252F%252Fwww.apartments.com%252F&ceid=73d48bec-b62c-4e82-8572-3f79992be180&dtycbr=30757,GET,False,True,,,other,,False,PLAINTEXT,URI,EMAIL,apartments.com,criteo.com,https://www.apartments.com/,,,https://www.apartments.com/,uid=eb3348ac-3397-431e-b92f-932f2c90d8cf
36,4050,44877.404,https://widget.us.criteo.com/event?a=%5B27501%2C70198%5D&v=5.16.1&p0=e%3Dce%26m%3D%255Bhattori.mina%252540proton.me%255D&p1=e%3Dexd%26site_type%3Dd&p2=e%3Dvh&p3=e%3Ddis&adce=1&bundle=H9v0519FaERaY0J3NTdva09hYlVuS0czR2l4bVlCOEpDbWpsYWdMWlY3T3o2ViUyRlgydHhZUW4xbWtMJTJGNk9CN25RUWVjVkNsV3VJQnh6NU5tWFFkVEc0anZrTE1vVEpIeXhibUlRT1M0SFRGWHp0MnVnQ0VRS2dGb1FPMEMlMkJxJTJGcUJ6a1ZLMlQyWms4S0U1Q00yZEE1JTJCJTJCYXZuU0ElM0QlM0Q&tld=apartments.com&dy=1&fu=https%253A%252F%252Fwww.apartments.com%252F&ceid=73d48bec-b62c-4e82-8572-3f79992be180&dtycbr=30757,GET,False,True,,,other,,False,PLAINTEXT,URI,EMAIL,apartments.com,criteo.com,https://www.apartments.com/,,,https://www.apartments.com/,uid=eb3348ac-3397-431e-b92f-932f2c90d8cf
37,4077,49103.148,https://backend.getbeamer.com/numberFeatures?url=hpanel.hostinger.com&product=fWVryxzM41160&v=1&language=EN&role=hostinger.in%3B2023-06%3B&user_id=68a35858-86bf-45a3-aa2d-83934f750e8c&custom_user_id=38299436&email=hattori.mina%40proton.me,GET,False,False,,https://hpanel-shared.hostinger.com/js/app.js,script,anonymous,False,PLAINTEXT,URI,EMAIL,hostinger.in,getbeamer.com,https://hpanel.hostinger.com/,,,https://hpanel.hostinger.com/,
38,4576,174864.736,https://api.getvero.com/api/v2/users/track.json?params=%7B%22api_key%22%3A%2278460d986e623d99cc0309297a38b545b760d3b4%22%2C%22data%22%3A%7B%22id%22%3A%2212025415%22%2C%22features%22%3A%5B%5D%2C%22email%22%3A%22hattori.mina%40proton.me%22%2C%22name%22%3A%22Minamoto%20%22%2C%22first_name%22%3A%22Minamoto%22%2C%22last_name%22%3A%22%22%2C%22created_at%22%3A%222023-06-12T13%3A55%3A14.095Z%22%2C%22phone%22%3A%22%22%2C%22account_phone%22%3A%22%22%2C%22language%22%3A%22en-US%22%2C%22current_sign_in_country%22%3A%22JP%22%2C%22banned%22%3Afalse%2C%22separated_verified_phone%22%3A%22%22%2C%22skip_phone_verification%22%3Afalse%2C%22created_timestamp%22%3A1686578114%2C%22sign_in_count%22%3A1%2C%22user_type%22%3A%22%22%2C%22new_dashboard_enabled%22%3Atrue%2C%22is_reseller_agent%22%3Afalse%2C%22is_reseller_client%22%3Afalse%2C%22is_dt_service%22%3Afalse%2C%22is_dt_sales%22%3Afalse%2C%22is_zhubajie_agent%22%3Afalse%2C%22first_time_log_in%22%3Atrue%2C%22has_payment_account%22%3Afalse%2C%22has_domain%22%3Afalse%2C%22show_nps_popup%22%3Atrue%2C%22show_affiliate_badge%22%3Afalse%2C%22email_setting_strikingly_first%22%3Afalse%2C%22template_selection_var_b%22%3Afalse%2C%22select_template_var%22%3A%22var2%22%2C%22pay_direct_var%22%3A%22var1%22%2C%22has_money_back_guarantee%22%3Afalse%2C%22free_rewards%22%3Atrue%2C%22rollout_show_prompt_instant%22%3Atrue%2C%22custom_fonts%22%3A%5B%5D%2C%22feedback_labels%22%3A%5B%5D%2C%22site_v5_theme%22%3Atrue%2C%22lifecycle_promo_rollout%22%3Atrue%2C%22default_ecommerce_product_type%22%3A%22%22%2C%22show_sxl_banner%22%3Atrue%2C%22show_sxl_2022_banner%22%3Afalse%2C%22user_roles%22%3A%5B%5D%2C%22ticket_codes%22%3A%22fs1%22%2C%22is_blocked%22%3Afalse%2C%22membership%22%3A%22free%22%2C%22plan%22%3A%22free%22%2C%22subscription%22%3A%22free%22%2C%22is_on_trial%22%3Afalse%2C%22invitation_count%22%3A0%2C%22page_count%22%3A0%2C%22published_page_count%22%3A0%2C%22premium_page_quota%22%3A0%2C%22db_utm_source%22%3A%22direct%22%2C%22db_utm_medium%22%3A%22direct%22%2C%22db_utm_content%22%3A%22direct%22%2C%22db_utm_campaign%22%3A%22direct%22%2C%22db_utm_fbp%22%3A%22fb.1.1686578037402.1416750922%22%2C%22db_utm_ttp%22%3A%22Im24Nkn74XCza-wMLSSD_V0wToj%22%2C%22new_dashboard_var%22%3A%22var2%22%2C%22new_section_selector_var%22%3A%22var1%22%2C%22links_unsubscribe_url%22%3A%22http%3A%2F%2Fwww.strikingly.com%2Fs%2Fusers%2Fedit_email_settings%3Ftoken%3DMkpmNTI2R1VIeUlXWXZmdzhmRTByREdGZGlyRStUclVuY09tK1BzUDJ2RFVZQXNUcU5IOHh1bVUxZ2I3eFVMaGRNdUk3VlhPV1VJOHZ0eFl4Qy9CVUN2cTYva0pkUmt5UG16aitOR1NSaEk9LS1BVENpRHh2VjZsbnlBcEZKNnUzejZnPT0%3D--dc11046f5fb50db21d4c75a8dc0c78d48a22134a%22%2C%22is_new_customer%22%3Atrue%2C%22analytics_vendor%22%3A%22keenio%22%2C%22email_verification_trigger_conditions%22%3Afalse%2C%22select_template_counter%22%3A1%2C%22locale%22%3A%22en%22%2C%22userAgent%22%3A%22Mozilla%2F5.0%20%28X11%3B%20Linux%20x86_64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F114.0.0.0%20Safari%2F537.36%22%2C%22platform%22%3A%22Linux%20x86_64%22%2C%22timezone%22%3A9%7D%2C%22development_mode%22%3Afalse%2C%22id%22%3A%2212025415%22%2C%22email%22%3A%22hattori.mina%40proton.me%22%7D&callback=veroCallback&job_id=1686578166315_3983,GET,False,False,,https://d3qxef4rp70elm.cloudfront.net/m.js,script,e.send,False,PLAINTEXT,URI,EMAIL,strikingly.com,getvero.com,https://www.strikingly.com/,,,https://www.strikingly.com/,
39,4576,174864.737,https://api.getvero.com/api/v2/events/track.json?params=%7B%22event_name%22%3A%22viewed_page%22%2C%22api_key%22%3A%2278460d986e623d99cc0309297a38b545b760d3b4%22%2C%22development_mode%22%3Afalse%2C%22identity%22%3A%7B%22id%22%3A%2212025415%22%2C%22features%22%3A%5B%5D%2C%22email%22%3A%22hattori.mina%40proton.me%22%2C%22name%22%3A%22Minamoto%20%22%2C%22first_name%22%3A%22Minamoto%22%2C%22last_name%22%3A%22%22%2C%22created_at%22%3A%222023-06-12T13%3A55%3A14.095Z%22%2C%22phone%22%3A%22%22%2C%22account_phone%22%3A%22%22%2C%22language%22%3A%22en-US%22%2C%22current_sign_in_country%22%3A%22JP%22%2C%22banned%22%3Afalse%2C%22separated_verified_phone%22%3A%22%22%2C%22skip_phone_verification%22%3Afalse%2C%22created_timestamp%22%3A1686578114%2C%22sign_in_count%22%3A1%2C%22user_type%22%3A%22%22%2C%22new_dashboard_enabled%22%3Atrue%2C%22is_reseller_agent%22%3Afalse%2C%22is_reseller_client%22%3Afalse%2C%22is_dt_service%22%3Afalse%2C%22is_dt_sales%22%3Afalse%2C%22is_zhubajie_agent%22%3Afalse%2C%22first_time_log_in%22%3Atrue%2C%22has_payment_account%22%3Afalse%2C%22has_domain%22%3Afalse%2C%22show_nps_popup%22%3Atrue%2C%22show_affiliate_badge%22%3Afalse%2C%22email_setting_strikingly_first%22%3Afalse%2C%22template_selection_var_b%22%3Afalse%2C%22select_template_var%22%3A%22var2%22%2C%22pay_direct_var%22%3A%22var1%22%2C%22has_money_back_guarantee%22%3Afalse%2C%22free_rewards%22%3Atrue%2C%22rollout_show_prompt_instant%22%3Atrue%2C%22custom_fonts%22%3A%5B%5D%2C%22feedback_labels%22%3A%5B%5D%2C%22site_v5_theme%22%3Atrue%2C%22lifecycle_promo_rollout%22%3Atrue%2C%22default_ecommerce_product_type%22%3A%22%22%2C%22show_sxl_banner%22%3Atrue%2C%22show_sxl_2022_banner%22%3Afalse%2C%22user_roles%22%3A%5B%5D%2C%22ticket_codes%22%3A%22fs1%22%2C%22is_blocked%22%3Afalse%2C%22membership%22%3A%22free%22%2C%22plan%22%3A%22free%22%2C%22subscription%22%3A%22free%22%2C%22is_on_trial%22%3Afalse%2C%22invitation_count%22%3A0%2C%22page_count%22%3A0%2C%22published_page_count%22%3A0%2C%22premium_page_quota%22%3A0%2C%22db_utm_source%22%3A%22direct%22%2C%22db_utm_medium%22%3A%22direct%22%2C%22db_utm_content%22%3A%22direct%22%2C%22db_utm_campaign%22%3A%22direct%22%2C%22db_utm_fbp%22%3A%22fb.1.1686578037402.1416750922%22%2C%22db_utm_ttp%22%3A%22Im24Nkn74XCza-wMLSSD_V0wToj%22%2C%22new_dashboard_var%22%3A%22var2%22%2C%22new_section_selector_var%22%3A%22var1%22%2C%22links_unsubscribe_url%22%3A%22http%3A%2F%2Fwww.strikingly.com%2Fs%2Fusers%2Fedit_email_settings%3Ftoken%3DMkpmNTI2R1VIeUlXWXZmdzhmRTByREdGZGlyRStUclVuY09tK1BzUDJ2RFVZQXNUcU5IOHh1bVUxZ2I3eFVMaGRNdUk3VlhPV1VJOHZ0eFl4Qy9CVUN2cTYva0pkUmt5UG16aitOR1NSaEk9LS1BVENpRHh2VjZsbnlBcEZKNnUzejZnPT0%3D--dc11046f5fb50db21d4c75a8dc0c78d48a22134a%22%2C%22is_new_customer%22%3Atrue%2C%22analytics_vendor%22%3A%22keenio%22%2C%22email_verification_trigger_conditions%22%3Afalse%2C%22select_template_counter%22%3A1%2C%22locale%22%3A%22en%22%2C%22userAgent%22%3A%22Mozilla%2F5.0%20%28X11%3B%20Linux%20x86_64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F114.0.0.0%20Safari%2F537.36%22%2C%22platform%22%3A%22Linux%20x86_64%22%2C%22timezone%22%3A9%7D%2C%22data%22%3A%7B%22url%22%3A%22https%3A%2F%2Fwww.strikingly.com%2Fs%2Flogin%3Flocale%3Den%22%2C%22userAgent%22%3A%22Mozilla%2F5.0%20%28X11%3B%20Linux%20x86_64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F114.0.0.0%20Safari%2F537.36%22%2C%22platform%22%3A%22Linux%20x86_64%22%2C%22language%22%3A%22en-US%22%7D%2C%22extras%22%3A%7B%22time%22%3A1686578051169%2C%22order%22%3A1%7D%7D&callback=veroCallback&job_id=1686578051168_6283,GET,False,False,,https://d3qxef4rp70elm.cloudfront.net/m.js,script,e.send,False,PLAINTEXT,URI,EMAIL,strikingly.com,getvero.com,https://www.strikingly.com/,,,https://www.strikingly.com/,
